Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
200000.0	69	1	-6570.20052384487
300000.0	69	1	-6471.320513638587
400000.0	69	1	2.0672520212138894e-12
500000.0	69	1	-8.94286949206389e-12
600000.0	69	1	-5.992928839982506e-12
700000.0	69	1	-3.743931951833738e-12
800000.0	69	1	1.089950494115706e-11
900000.0	69	1	-4.384533493179649e-12
1.0e6	69	1	-2.8901015692342156e-12
1.1e6	69	1	-1.0165360520993284e-12
1.2e6	69	1	-9.674810701232595e-12
1.3e6	69	1	-7.190060827251452e-12
1.4e6	69	1	-1.012896707583217e-13
1.5e6	69	1	-3.6092779230465194e-12
1.6e6	69	1	4.614489417097808e-12
1.7e6	69	1	-4.1233634460624093e-14
1.8e6	69	1	-1.0605582325200964e-11
1.9e6	69	1	-4.964061279899708e-12
2.0e6	69	1	-2.7532075161576133e-13
2.1e6	69	1	-4.949356438583914e-13
2.2e6	69	1	-7.784476050085447e-13
2.3e6	69	1	9.381594879185716e-12
2.4e6	69	1	-8.524873784865673e-12
2.5e6	69	1	-5.7020909424280635e-12
2.6e6	69	1	-1.5806046591718249e-12
2.7e6	69	1	-4.842514859955728e-12
2.8e6	69	1	-1.051088252485383e-11
2.9e6	69	1	-1.3713074347529957e-11
3.0e6	69	1	-8.505947448730927e-12
3.1e6	69	1	3.4420162460873345e-12
3.2e6	69	1	1.509205625987543e-12
3.3e6	69	1	-1.4687430164127115e-11
3.4e6	69	1	3.546141903408581e-12
3.5e6	69	1	-4.8629989041776425e-12
3.6e6	69	1	-1.1043588994939224e-11
3.7e6	69	1	-2.1210296122961316e-12
3.8e6	69	1	2.2035722928716937e-13
3.9e6	69	1	-1.361108981254393e-11
4.0e6	69	1	-2.7512362465053862e-12
4.1e6	69	1	-5.962599438992718e-12
4.2e6	69	1	-1.545548344767431e-12
4.3e6	69	1	-1.0932406138099549e-11
4.4e6	69	1	9.635584263320038e-13
4.5e6	69	1	-1.0601710741295599e-11
4.6e6	69	1	1.251267790083433e-12
4.7e6	69	1	-3.955395557628419e-12
4.8e6	69	1	-1.517181054013618e-11
4.9e6	69	1	-7.983357262369128e-12
5.0e6	69	1	-6.189449341736479e-12
5.1e6	69	1	-2.040725189172017e-12
5.2e6	69	1	-1.1272375227469329e-11
5.3e6	69	1	4.78572546109097e-13
5.4e6	69	1	-5.4819955072467566e-12
5.5e6	69	1	5.118108029811432e-12
5.6e6	69	1	-1.0901833237992426e-11
5.7e6	69	1	-3.513007493076631e-12
5.8e6	69	1	-8.56748517486512e-12
5.9e6	69	1	-5.63944511206426e-12
6.0e6	69	1	-3.34494422162399e-12
6.1e6	69	1	-7.235139531618418e-12
6.2e6	69	1	6.621864096450412e-12
6.3e6	69	1	-2.393724452058168e-12
6.4e6	69	1	5.095175844155212e-12
6.5e6	69	1	-1.0472693220035511e-11
6.6e6	69	1	-1.7815455929669495e-11
6.7e6	69	1	-7.275098503069122e-13
6.8e6	69	1	-9.29063570758406e-12
6.9e6	69	1	2.1316424944265586e-12
7.0e6	69	1	-1.7609837352374786e-12
7.1e6	69	1	1.474645381133712e-12
7.2e6	69	1	-8.766313775263962e-12
7.3e6	69	1	8.712295497218733e-13
7.4e6	69	1	2.9210421652981855e-12
7.5e6	69	1	-3.923904616273444e-12
7.6e6	69	1	-8.150273486325966e-12
7.7e6	69	1	7.452027100359056e-12
7.8e6	69	1	-1.586097568245532e-12
7.9e6	69	1	-3.4721407947627934e-12
8.0e6	69	1	1.7256457685377367e-12
8.1e6	69	1	-1.2079130968081189e-12
8.2e6	69	1	-1.4100965961718065e-11
8.3e6	69	1	-2.392004724991157e-12
8.4e6	69	1	-3.9382731627981075e-12
8.5e6	69	1	3.5008957899825012e-12
8.6e6	69	1	-1.5380537741762526e-11
8.7e6	69	1	-6.181797306758064e-12
8.8e6	69	1	-1.0039672728792406e-11
8.9e6	69	1	4.8504863064230326e-12
9.0e6	69	1	4.060683542087693e-12
9.1e6	69	1	-1.4993276371642034e-11
9.2e6	69	1	-5.981979416623991e-13
9.3e6	69	1	2.8607379879126454e-13
9.4e6	69	1	7.7520395047592e-12
9.5e6	69	1	1.6001879358889578e-12
9.6e6	69	1	-9.374206889415718e-12
9.7e6	69	1	-6.138181832914675e-12
9.8e6	69	1	-8.894724337825597e-12
9.9e6	69	1	-3.4675530925365576e-12
1.0e7	69	1	-6.410177969019055e-12
100000.0	70	1	-6341.125635201282
200000.0	70	1	-6483.3075272957485
300000.0	70	1	-6399.753358947062
400000.0	70	1	-4.737464959363413e-12
500000.0	70	1	6.637895592672552e-12
600000.0	70	1	-1.0251111484561128e-11
700000.0	70	1	-1.1118337224936335e-11
800000.0	70	1	4.2734835419024104e-12
900000.0	70	1	3.924416473934154e-13
1.0e6	70	1	-6.587889402923647e-13
1.1e6	70	1	-1.799448552778412e-12
1.2e6	70	1	-1.4851278311884553e-12
1.3e6	70	1	-7.1180463802924545e-12
1.4e6	70	1	-7.298429302311205e-12
1.5e6	70	1	-1.5212368006667607e-12
1.6e6	70	1	-1.2254684647412525e-11
1.7e6	70	1	-5.467190396749815e-13
1.8e6	70	1	-2.245663896252471e-12
1.9e6	70	1	1.346989678423024e-13
2.0e6	70	1	-4.117470492140496e-12
2.1e6	70	1	-5.099926119320839e-12
2.2e6	70	1	2.8791701858014317e-13
2.3e6	70	1	1.0106085511743467e-12
2.4e6	70	1	-2.0746636568598682e-12
2.5e6	70	1	-1.9696428645382418e-13
2.6e6	70	1	-8.556163732227421e-13
2.7e6	70	1	-1.1919817721202737e-11
2.8e6	70	1	-9.879057904045015e-12
2.9e6	70	1	-4.614531669220454e-12
3.0e6	70	1	-2.062651496351435e-12
3.1e6	70	1	-1.1391721444164405e-11
3.2e6	70	1	-3.0153748053243147e-12
3.3e6	70	1	-4.684027477885357e-12
3.4e6	70	1	2.2389165267880647e-12
3.5e6	70	1	-9.574089553560511e-12
3.6e6	70	1	-1.8416319102554292e-12
3.7e6	70	1	-3.0346909148002822e-12
3.8e6	70	1	2.142990999881073e-12
3.9e6	70	1	-7.633721591174067e-12
4.0e6	70	1	2.4273631986083604e-13
4.1e6	70	1	-3.0988951594649734e-12
4.2e6	70	1	-1.1397097955813458e-11
4.3e6	70	1	-5.486511210254688e-12
4.4e6	70	1	2.2255944477417805e-12
4.5e6	70	1	8.216615320842799e-12
4.6e6	70	1	-2.1041152067186923e-12
4.7e6	70	1	-6.6762792211807034e-12
4.8e6	70	1	5.167432489840756e-12
4.9e6	70	1	-5.655754463362825e-12
5.0e6	70	1	-6.725180913756717e-12
5.1e6	70	1	1.2826070690890524e-12
5.2e6	70	1	-1.3027709326185538e-12
5.3e6	70	1	6.164894511158485e-13
5.4e6	70	1	-6.242355469275709e-12
5.5e6	70	1	-6.5072429126724265e-12
5.6e6	70	1	4.864212372711607e-12
5.7e6	70	1	-4.691460520269103e-12
5.8e6	70	1	-3.569938710098648e-12
5.9e6	70	1	-4.387413071158312e-12
6.0e6	70	1	4.507490710552493e-13
6.1e6	70	1	5.042541994571055e-12
6.2e6	70	1	-3.2214140225389834e-12
6.3e6	70	1	2.1783318419896645e-12
6.4e6	70	1	4.915866565935726e-13
6.5e6	70	1	-7.6834580462323e-12
6.6e6	70	1	-8.53144042785501e-12
6.7e6	70	1	1.097494334645729e-11
6.8e6	70	1	4.143572762121014e-13
6.9e6	70	1	-2.2512480640950868e-12
7.0e6	70	1	-7.186799933888072e-12
7.1e6	70	1	-6.508062171718706e-12
7.2e6	70	1	-2.3454327716334666e-12
7.3e6	70	1	-8.61983540846686e-12
7.4e6	70	1	-1.4443189351358203e-12
7.5e6	70	1	-1.229241529154629e-11
7.6e6	70	1	-1.1539071401640525e-12
7.7e6	70	1	1.6887987552774857e-12
7.8e6	70	1	4.1937420674646074e-12
7.9e6	70	1	-5.2971073860986364e-12
8.0e6	70	1	4.404443146448261e-12
8.1e6	70	1	-9.201508252132453e-13
8.2e6	70	1	1.5751825425078847e-12
8.3e6	70	1	-1.018013893093385e-11
8.4e6	70	1	-1.1051063894377537e-11
8.5e6	70	1	-6.2219996926161914e-12
8.6e6	70	1	-7.294420227241947e-12
8.7e6	70	1	6.847979211615326e-12
8.8e6	70	1	-6.050481891295596e-12
8.9e6	70	1	-5.58224253319797e-12
9.0e6	70	1	2.946078487695244e-12
9.1e6	70	1	-7.929212074748877e-12
9.2e6	70	1	4.741175231319909e-12
9.3e6	70	1	-6.240399460286875e-12
9.4e6	70	1	-1.2472103796223316e-11
9.5e6	70	1	2.5258161393884166e-12
9.6e6	70	1	-1.6520206007086858e-12
9.7e6	70	1	-5.255543488871247e-12
9.8e6	70	1	-4.259109261115241e-12
9.9e6	70	1	-7.156816484070154e-12
1.0e7	70	1	-6.199769704363838e-12
100000.0	71	1	-6242.077431875852
200000.0	71	1	-6396.127724165007
300000.0	71	1	-6326.905628378717
400000.0	71	1	-6078.513498862074
500000.0	71	1	5.686063366544064e-13
600000.0	71	1	-5.5134454079264524e-12
700000.0	71	1	-4.487832109261658e-12
800000.0	71	1	2.4489666367534116e-12
900000.0	71	1	-4.581738501233821e-12
1.0e6	71	1	-1.3968500827770436e-13
1.1e6	71	1	-9.376971586689753e-12
1.2e6	71	1	-3.5040090095009658e-12
1.3e6	71	1	-8.924907720989365e-12
1.4e6	71	1	-2.405044633534946e-12
1.5e6	71	1	3.326147683471431e-12
1.6e6	71	1	-5.102848669711173e-12
1.7e6	71	1	-8.613256443805045e-12
1.8e6	71	1	-6.767875967471802e-12
1.9e6	71	1	-1.6013760801941707e-12
2.0e6	71	1	-8.37418817667834e-12
2.1e6	71	1	2.771227806473643e-13
2.2e6	71	1	-5.13716915288625e-12
2.3e6	71	1	3.1000546756943868e-12
2.4e6	71	1	-1.1966466966062092e-11
2.5e6	71	1	5.341817325654092e-12
2.6e6	71	1	-4.633600544732889e-12
2.7e6	71	1	-5.059990294162112e-12
2.8e6	71	1	-4.505773195899144e-12
2.9e6	71	1	-2.3025102170084516e-12
3.0e6	71	1	1.820197737493481e-12
3.1e6	71	1	-1.890069019058901e-12
3.2e6	71	1	-2.7048701432486387e-12
3.3e6	71	1	-9.150805279672539e-12
3.4e6	71	1	1.3370919741240006e-12
3.5e6	71	1	-5.299288400580435e-12
3.6e6	71	1	-2.8573280581840256e-12
3.7e6	71	1	-3.678104897146985e-12
3.8e6	71	1	-1.876963553551472e-12
3.9e6	71	1	6.716764901744298e-12
4.0e6	71	1	-9.908831031881323e-13
4.1e6	71	1	-3.8100109968221765e-12
4.2e6	71	1	1.6292556000895635e-13
4.3e6	71	1	-5.888398359693581e-12
4.4e6	71	1	-8.174309492154068e-12
4.5e6	71	1	-8.591469901032391e-14
4.6e6	71	1	-2.4400914445042956e-12
4.7e6	71	1	-5.829791351896704e-12
4.8e6	71	1	-4.283270305766691e-12
4.9e6	71	1	-8.97264353576119e-12
5.0e6	71	1	-1.7156876956678583e-12
5.1e6	71	1	-6.107040224379917e-12
5.2e6	71	1	2.7663706090155958e-12
5.3e6	71	1	-8.41138996968524e-13
5.4e6	71	1	-1.0330096543874725e-11
5.5e6	71	1	4.8205248815859435e-12
5.6e6	71	1	-9.609975768276175e-13
5.7e6	71	1	-7.1016761692101e-12
5.8e6	71	1	-1.856520905722279e-12
5.9e6	71	1	1.446554420208727e-12
6.0e6	71	1	-3.1055529859166955e-12
6.1e6	71	1	-1.437390715713168e-12
6.2e6	71	1	4.669232702449341e-13
6.3e6	71	1	-4.5936653286140126e-12
6.4e6	71	1	5.8241758468790645e-12
6.5e6	71	1	-8.596499783643334e-12
6.6e6	71	1	-8.08885749065663e-12
6.7e6	71	1	2.017324277896073e-12
6.8e6	71	1	3.554413076147027e-12
6.9e6	71	1	-3.818386969327444e-13
7.0e6	71	1	-2.5042629642578648e-12
7.1e6	71	1	-2.8084757993673298e-12
7.2e6	71	1	3.3125979477968124e-12
7.3e6	71	1	1.1763222212784902e-12
7.4e6	71	1	1.9859702686781353e-12
7.5e6	71	1	1.0999819071379425e-12
7.6e6	71	1	2.1535676768405212e-13
7.7e6	71	1	5.724156578181052e-13
7.8e6	71	1	-1.2300762389623174e-12
7.9e6	71	1	-2.9430118918298485e-12
8.0e6	71	1	-9.67708708042092e-13
8.1e6	71	1	-8.231261394428724e-12
8.2e6	71	1	6.145707334274965e-13
8.3e6	71	1	-1.2972933753370732e-12
8.4e6	71	1	-3.5525841526100107e-12
8.5e6	71	1	-3.103243722085363e-12
8.6e6	71	1	-6.2027875449532324e-12
8.7e6	71	1	-5.52254235816572e-12
8.8e6	71	1	-1.8540875951835583e-11
8.9e6	71	1	1.4478547937026947e-13
9.0e6	71	1	1.15718217031492e-11
9.1e6	71	1	3.704152680854705e-12
9.2e6	71	1	-8.074176123662866e-12
9.3e6	71	1	-1.1153900098798773e-11
9.4e6	71	1	-1.2153770290739351e-11
9.5e6	71	1	-6.049865796241693e-13
9.6e6	71	1	-4.451260551602236e-12
9.7e6	71	1	-2.24410185742481e-12
9.8e6	71	1	-9.143255593895367e-12
9.9e6	71	1	-7.952010847036482e-12
1.0e7	71	1	8.492935776892357e-12
100000.0	72	1	-6143.081364521819
200000.0	72	1	-6308.695632397209
300000.0	72	1	-6252.9432413048
400000.0	72	1	-6030.436797892207
500000.0	72	1	-3.928176820068087e-12
600000.0	72	1	-4.196961533617825e-13
700000.0	72	1	-9.073394474979963e-12
800000.0	72	1	-5.1486328817760985e-12
900000.0	72	1	-7.90478632173335e-13
1.0e6	72	1	-6.406964223499716e-12
1.1e6	72	1	1.6215530903880432e-12
1.2e6	72	1	-5.071383784148446e-12
1.3e6	72	1	-7.255092745826126e-12
1.4e6	72	1	1.7938987576949231e-12
1.5e6	72	1	-7.866745981031007e-12
1.6e6	72	1	-2.7700804637041404e-12
1.7e6	72	1	-3.3411803746565637e-12
1.8e6	72	1	-1.0990537271439394e-12
1.9e6	72	1	7.579075141534122e-14
2.0e6	72	1	-8.571995215744004e-12
2.1e6	72	1	-3.496953936104718e-12
2.2e6	72	1	3.2376795990871526e-12
2.3e6	72	1	-5.636914299231612e-12
2.4e6	72	1	-5.2477979073408724e-12
2.5e6	72	1	-8.680782955780794e-12
2.6e6	72	1	4.3011318284007953e-13
2.7e6	72	1	2.9187890301547337e-12
2.8e6	72	1	-6.933928623346082e-12
2.9e6	72	1	-1.1837044587584085e-12
3.0e6	72	1	-6.538380203867017e-12
3.1e6	72	1	2.5012014161430435e-12
3.2e6	72	1	-6.936904965147722e-13
3.3e6	72	1	-6.805379871422214e-12
3.4e6	72	1	-8.115159077210664e-13
3.5e6	72	1	-1.3367617664858452e-11
3.6e6	72	1	-2.884895559762099e-12
3.7e6	72	1	-3.08518400855806e-12
3.8e6	72	1	-1.0988530310541849e-11
3.9e6	72	1	-5.37296966235909e-12
4.0e6	72	1	-4.8130250184835985e-12
4.1e6	72	1	1.1571849851812623e-12
4.2e6	72	1	-1.3586447523236637e-12
4.3e6	72	1	4.2489722729699246e-13
4.4e6	72	1	-1.2475639913530631e-11
4.5e6	72	1	-1.4822005750486799e-12
4.6e6	72	1	-5.423721168170719e-12
4.7e6	72	1	-7.936728332015097e-12
4.8e6	72	1	-6.424845114109605e-12
4.9e6	72	1	1.9364131772007625e-13
5.0e6	72	1	-8.698119510948986e-12
5.1e6	72	1	-8.533838577795197e-12
5.2e6	72	1	-4.092239382225313e-12
5.3e6	72	1	-1.2587117674712836e-11
5.4e6	72	1	3.363669822666423e-12
5.5e6	72	1	-3.734639929784295e-12
5.6e6	72	1	1.5153655963506327e-12
5.7e6	72	1	-1.8278782311076878e-11
5.8e6	72	1	1.955536638356857e-12
5.9e6	72	1	-1.3450325904164544e-11
6.0e6	72	1	-1.0742218899256977e-11
6.1e6	72	1	-8.197076792836565e-12
6.2e6	72	1	-6.463085381601565e-12
6.3e6	72	1	-1.759864944969246e-12
6.4e6	72	1	-8.17470044341868e-12
6.5e6	72	1	-2.7516668058561377e-12
6.6e6	72	1	-5.192510834123009e-13
6.7e6	72	1	-1.2683516848443073e-13
6.8e6	72	1	-8.760454335357006e-12
6.9e6	72	1	-1.1632354836768041e-11
7.0e6	72	1	-2.2344192589195258e-12
7.1e6	72	1	-7.205468328418014e-12
7.2e6	72	1	-4.020446210998589e-12
7.3e6	72	1	-4.0978285060461225e-12
7.4e6	72	1	-7.593403408032328e-12
7.5e6	72	1	-3.971955811994053e-12
7.6e6	72	1	-4.814108831338566e-13
7.7e6	72	1	6.8613384305384094e-12
7.8e6	72	1	-2.449979687825801e-12
7.9e6	72	1	-2.6507161479117955e-12
8.0e6	72	1	-4.9206134531895934e-12
8.1e6	72	1	-3.0657817181317732e-12
8.2e6	72	1	8.671491378008404e-13
8.3e6	72	1	7.969759711899704e-12
8.4e6	72	1	-1.0109711523170204e-11
8.5e6	72	1	-5.517876934270813e-12
8.6e6	72	1	-1.0559401023699936e-11
8.7e6	72	1	-6.797987632673563e-12
8.8e6	72	1	-1.4066985109260886e-12
8.9e6	72	1	-2.9167705589909878e-12
9.0e6	72	1	-8.020794709156746e-12
9.1e6	72	1	-4.708181460641147e-13
9.2e6	72	1	-6.434618990547918e-12
9.3e6	72	1	-6.595696926104026e-12
9.4e6	72	1	-1.6380356036767013e-11
9.5e6	72	1	-6.6073186379510596e-12
9.6e6	72	1	3.350763252365051e-12
9.7e6	72	1	1.8938832876361656e-13
9.8e6	72	1	-7.263096244101218e-13
9.9e6	72	1	-2.3582046511842913e-12
1.0e7	72	1	-1.8723732264372995e-11
100000.0	73	1	-6044.143485565777
200000.0	73	1	-6221.042114440589
300000.0	73	1	-6178.0053825379855
400000.0	73	1	-5978.2926182991105
500000.0	73	1	-4.69246440071595e-12
600000.0	73	1	-2.217688663404205e-12
700000.0	73	1	-2.442551924197705e-12
800000.0	73	1	-6.740928248575051e-12
900000.0	73	1	-7.116264067794003e-12
1.0e6	73	1	-3.342089938752358e-12
1.1e6	73	1	-1.1790142511592297e-12
1.2e6	73	1	8.895293206780865e-12
1.3e6	73	1	5.755528136813235e-12
1.4e6	73	1	-7.061024615456648e-12
1.5e6	73	1	-7.954786981541632e-12
1.6e6	73	1	-7.46508715119413e-12
1.7e6	73	1	-1.1142612238350603e-11
1.8e6	73	1	2.796407661530179e-12
1.9e6	73	1	-7.31237514289998e-12
2.0e6	73	1	-6.7661085125764464e-12
2.1e6	73	1	-1.7036595495466717e-12
2.2e6	73	1	-5.323024811857636e-12
2.3e6	73	1	5.866714324057419e-12
2.4e6	73	1	-5.529042096735705e-12
2.5e6	73	1	-6.5412856359315914e-12
2.6e6	73	1	-6.132223123945835e-12
2.7e6	73	1	4.277801740563817e-13
2.8e6	73	1	-6.202259751492585e-12
2.9e6	73	1	-6.908092014954381e-12
3.0e6	73	1	-4.8841414825950244e-12
3.1e6	73	1	-5.59614630595994e-12
3.2e6	73	1	-1.3170260134005107e-11
3.3e6	73	1	-6.984874172494526e-12
3.4e6	73	1	-4.526720866549501e-12
3.5e6	73	1	4.144638709426541e-13
3.6e6	73	1	4.216347245544691e-12
3.7e6	73	1	5.450571431160674e-12
3.8e6	73	1	-3.790162113354993e-12
3.9e6	73	1	-1.481116738868543e-11
4.0e6	73	1	2.199709544236307e-12
4.1e6	73	1	-5.519826646037869e-12
4.2e6	73	1	-7.711174374033687e-12
4.3e6	73	1	-5.0689104822406806e-12
4.4e6	73	1	3.1505171632632657e-12
4.5e6	73	1	3.632777741198353e-12
4.6e6	73	1	2.1430271385037174e-12
4.7e6	73	1	-4.634914738277458e-12
4.8e6	73	1	1.2488972487404468e-12
4.9e6	73	1	-1.0347364301511545e-11
5.0e6	73	1	-4.154047007715369e-13
5.1e6	73	1	-5.189573263193196e-12
5.2e6	73	1	-5.574691996903767e-12
5.3e6	73	1	-8.495838935687591e-12
5.4e6	73	1	1.0445379985105575e-12
5.5e6	73	1	-6.8673571591468524e-12
5.6e6	73	1	-3.77686719941137e-12
5.7e6	73	1	2.4524560555097624e-12
5.8e6	73	1	-5.199679377187762e-13
5.9e6	73	1	-1.7421265783465232e-13
6.0e6	73	1	-2.2248053669937954e-12
6.1e6	73	1	-2.8805528276648778e-12
6.2e6	73	1	-2.402731601234179e-12
6.3e6	73	1	4.317386849148275e-12
6.4e6	73	1	-8.210615613040783e-12
6.5e6	73	1	-2.6696939198244787e-12
6.6e6	73	1	-1.2466909959299557e-11
6.7e6	73	1	1.0198211584107032e-12
6.8e6	73	1	-7.2717217667915385e-12
6.9e6	73	1	6.151777115431876e-13
7.0e6	73	1	-5.0753973422421485e-12
7.1e6	73	1	5.128382250266049e-12
7.2e6	73	1	-3.364863318929461e-12
7.3e6	73	1	2.976728139533941e-12
7.4e6	73	1	-2.311574498315218e-12
7.5e6	73	1	-6.957393909268293e-12
7.6e6	73	1	-1.4657204535815489e-12
7.7e6	73	1	-1.5367623515509193e-11
7.8e6	73	1	-3.128151178775798e-12
7.9e6	73	1	-1.1750429112721137e-11
8.0e6	73	1	-7.198372000470668e-12
8.1e6	73	1	-1.0310946150913989e-11
8.2e6	73	1	-8.663121558100657e-12
8.3e6	73	1	-1.1847404294107676e-12
8.4e6	73	1	-2.0493526526067255e-12
8.5e6	73	1	-5.625241142150313e-12
8.6e6	73	1	-3.5988332109863327e-12
8.7e6	73	1	-5.8091543895444955e-12
8.8e6	73	1	-6.173875221938126e-12
8.9e6	73	1	-1.61623143181742e-11
9.0e6	73	1	-3.8543175773260774e-12
9.1e6	73	1	1.8947934883830987e-12
9.2e6	73	1	9.011245320723377e-12
9.3e6	73	1	-2.581409223208418e-12
9.4e6	73	1	-9.899980911761123e-12
9.5e6	73	1	-6.939729626105901e-12
9.6e6	73	1	-2.04763332575451e-12
9.7e6	73	1	1.9280138789053246e-12
9.8e6	73	1	6.347704141289844e-13
9.9e6	73	1	-9.629822138002688e-12
1.0e7	73	1	4.8836588169636576e-12
100000.0	74	1	-5945.269439231455
200000.0	74	1	-6133.194896436152
300000.0	74	1	-6102.210001326179
400000.0	74	1	-5922.822387366666
500000.0	74	1	2.975185504707435e-12
600000.0	74	1	-9.939250603884279e-12
700000.0	74	1	1.127180447040483e-12
800000.0	74	1	-2.2415241696399685e-12
900000.0	74	1	-7.805503552130282e-12
1.0e6	74	1	-7.691992087286439e-12
1.1e6	74	1	-5.201778994198845e-12
1.2e6	74	1	3.6050874297360077e-12
1.3e6	74	1	-7.126568664689759e-12
1.4e6	74	1	-4.96721336814712e-12
1.5e6	74	1	1.8336179675826784e-13
1.6e6	74	1	1.2474260671781513e-12
1.7e6	74	1	3.2470431109324108e-12
1.8e6	74	1	-1.03849081520668e-12
1.9e6	74	1	2.290217985565552e-12
2.0e6	74	1	-2.38982363496957e-12
2.1e6	74	1	-8.032516654541713e-12
2.2e6	74	1	-1.881618022284544e-12
2.3e6	74	1	-2.677767151357503e-12
2.4e6	74	1	4.822652083677483e-12
2.5e6	74	1	7.927871126861341e-13
2.6e6	74	1	-5.42786801516386e-12
2.7e6	74	1	1.9321045415148605e-12
2.8e6	74	1	1.2024212956253826e-12
2.9e6	74	1	6.629803034574059e-12
3.0e6	74	1	-1.8358700132018776e-12
3.1e6	74	1	1.2694089252169278e-12
3.2e6	74	1	-2.4836137130705937e-12
3.3e6	74	1	1.4321584524482338e-12
3.4e6	74	1	-8.394834488292362e-12
3.5e6	74	1	-3.3924425857488497e-12
3.6e6	74	1	1.4642428202222337e-12
3.7e6	74	1	5.467589548304171e-14
3.8e6	74	1	2.6929483914222162e-12
3.9e6	74	1	-1.3701270768524135e-13
4.0e6	74	1	-5.076536626173101e-12
4.1e6	74	1	-7.406661680934494e-12
4.2e6	74	1	-1.8664083663820327e-12
4.3e6	74	1	-2.8204080964098384e-12
4.4e6	74	1	-3.238969144068909e-14
4.5e6	74	1	-1.960142844234547e-12
4.6e6	74	1	-6.0558793096616625e-12
4.7e6	74	1	3.245596281302651e-12
4.8e6	74	1	-6.461573530017005e-12
4.9e6	74	1	-3.656406660174627e-12
5.0e6	74	1	-4.774985722581506e-13
5.1e6	74	1	-5.7389631195631416e-12
5.2e6	74	1	-6.236033545749883e-13
5.3e6	74	1	-2.8039492458987767e-12
5.4e6	74	1	1.7467306248195932e-12
5.5e6	74	1	-1.8055160897463446e-12
5.6e6	74	1	3.4478804777887137e-12
5.7e6	74	1	-5.973051693641418e-12
5.8e6	74	1	6.110353919940888e-13
5.9e6	74	1	-4.661392933998518e-13
6.0e6	74	1	-4.648718944968419e-12
6.1e6	74	1	5.961820784690918e-12
6.2e6	74	1	-6.821229693491618e-12
6.3e6	74	1	-3.4228203982863524e-12
6.4e6	74	1	-4.723696274244829e-12
6.5e6	74	1	6.444951994069989e-12
6.6e6	74	1	1.535915810179236e-13
6.7e6	74	1	4.986725642307597e-13
6.8e6	74	1	-4.550991392972167e-12
6.9e6	74	1	-1.2888431752603998e-11
7.0e6	74	1	-1.286291450591484e-11
7.1e6	74	1	-5.9067368177977074e-12
7.2e6	74	1	-9.990516794628519e-13
7.3e6	74	1	-5.197035626423122e-13
7.4e6	74	1	1.2483407906575063e-12
7.5e6	74	1	5.017340235917483e-12
7.6e6	74	1	-6.173736854076934e-12
7.7e6	74	1	-1.0479403687645993e-11
7.8e6	74	1	2.5223813583103488e-12
7.9e6	74	1	5.871004705071577e-13
8.0e6	74	1	-6.7707632105080315e-12
8.1e6	74	1	2.1102897353265597e-12
8.2e6	74	1	-2.901085930051518e-12
8.3e6	74	1	-8.504248135639364e-12
8.4e6	74	1	-7.479824275367455e-12
8.5e6	74	1	4.384701970582228e-12
8.6e6	74	1	-7.811677556436335e-12
8.7e6	74	1	-2.61379537616897e-12
8.8e6	74	1	-2.1171556916998348e-13
8.9e6	74	1	-1.9099057971712623e-12
9.0e6	74	1	-6.068310684050532e-12
9.1e6	74	1	-3.913349926628328e-12
9.2e6	74	1	1.6189331637501874e-12
9.3e6	74	1	-2.012695576884638e-12
9.4e6	74	1	-1.1283314947185312e-11
9.5e6	74	1	8.734733618119027e-13
9.6e6	74	1	-1.8649603497414765e-13
9.7e6	74	1	-6.239321665870659e-12
9.8e6	74	1	-6.73008140072116e-12
9.9e6	74	1	2.3716852380851443e-12
1.0e7	74	1	-6.145992270831378e-12
100000.0	75	1	-5846.464516142168
200000.0	75	1	-6045.179002491148
300000.0	75	1	-6025.657968838523
400000.0	75	1	-5864.58743445474
500000.0	75	1	-2.9275183912344433e-12
600000.0	75	1	-9.741724491762593e-12
700000.0	75	1	-1.2469318076245002e-11
800000.0	75	1	5.939758576076247e-12
900000.0	75	1	7.279618014654822e-12
1.0e6	75	1	-9.832049915635837e-12
1.1e6	75	1	-5.239197424426781e-12
1.2e6	75	1	-4.1748907809288754e-12
1.3e6	75	1	-9.96362140691121e-13
1.4e6	75	1	-4.3696879809845986e-12
1.5e6	75	1	-3.0292623016219385e-12
1.6e6	75	1	1.0101056242783079e-12
1.7e6	75	1	-4.30279295226416e-12
1.8e6	75	1	-1.2005119351844452e-12
1.9e6	75	1	-6.129499576907151e-12
2.0e6	75	1	-8.325482161246583e-12
2.1e6	75	1	-1.0060781342435991e-11
2.2e6	75	1	-1.7273843807105415e-12
2.3e6	75	1	9.280245896675725e-12
2.4e6	75	1	-6.843234351511479e-12
2.5e6	75	1	-7.883040525611318e-12
2.6e6	75	1	-1.5801618808162674e-11
2.7e6	75	1	-4.963333827387957e-12
2.8e6	75	1	-7.489372001473329e-13
2.9e6	75	1	-1.8190848265189854e-12
3.0e6	75	1	1.0321640392971058e-12
3.1e6	75	1	-2.0678493273283623e-12
3.2e6	75	1	-4.947543080572668e-12
3.3e6	75	1	-4.953986554540726e-12
3.4e6	75	1	-1.5134455406893682e-13
3.5e6	75	1	-9.562636805521418e-12
3.6e6	75	1	2.1886798329805325e-13
3.7e6	75	1	-3.650519020079167e-12
3.8e6	75	1	-7.102220314891602e-12
